season,team,elo_end,off_srs,def_srs,pf_pg
2005,BUF,1460.6549083731568,-3.7737860705723127,-1.7661779214040605,16.9375
2005,NYJ,1420.247909666056,-4.909194727962396,-1.1763980418408997,15.0
2005,CAR,1609.0190406206834,2.887880917410464,2.1601446724107896,24.4375
2005,BAL,1483.174366451077,-3.3094703989070684,1.6285390151893049,16.5625
2005,CHI,1542.537704072747,-4.798130460322548,6.353721755851919,16.25
2005,MIN,1522.1085134916364,-1.2670448276889261,-1.8518441952248692,19.125
2005,CIN,1571.8879149504432,6.088247878687371,-2.401495346733601,26.3125
2005,SD,1623.0742671921205,6.4625136083710615,2.55403399950782,26.125
2005,CLE,1410.7012964373664,-5.578178367924634,1.662395148735838,14.5
2005,KC,1624.1692344673977,4.725952749209583,1.5833856592000346,25.1875
2005,GB,1455.8283580395885,-1.3770120534456256,-1.9434102143450693,18.625
2005,ATL,1484.7094533813802,1.1149145648775478,-2.0568639123996504,21.9375
2005,JAX,1608.2661240849682,1.0454240966254684,3.505722039659983,22.5625
2005,IND,1720.1411325557688,5.349512371611575,4.893068233198127,27.4375
2005,MIA,1515.4243337432304,-1.0041606495537034,0.29273860067035584,19.875
2005,DET,1360.1790944024717,-4.032115876351306,-2.0878051383065532,15.875
2005,TEN,1363.9091146602302,-1.9004768548482378,-5.20428147591629,18.6875
2005,PHI,1430.6424917353856,-0.7079273255373648,-1.7189375192841325,19.375
2005,WAS,1575.5172226278935,2.3264005756636004,3.095179220529206,22.4375
2005,ARI,1379.542815711837,-1.8394396464426068,-2.8362558311104524,19.4375
2005,DEN,1712.5638634684103,4.576509004100203,5.292463784377233,24.6875
2005,STL,1410.8196079437691,1.215509944729895,-6.01298044808275,22.6875
2005,OAK,1352.4944508980154,-1.2903867420525101,-1.6769960643395796,18.125
2005,SEA,1643.8587079295562,5.507933310837471,3.1747672015844057,28.25
2005,TB,1549.334820366907,-2.5553266490169166,1.8578119174464554,18.75
2005,NO,1327.286237261356,-5.771609437435928,-4.495122454682958,14.6875
2005,HOU,1321.3860188501758,-4.10773481876255,-5.341856181912051,16.25
2005,DAL,1479.9046784971188,-0.1254757214139343,2.866530676091187,20.3125
2005,NE,1637.8377558986292,3.397862507887411,-0.49377519513136825,23.6875
2005,PIT,1680.7587949452306,3.6051441918685128,3.8264115245169212,24.3125
2006,NYG,1506.5916488009757,1.133829972997594,-1.0986171637909736,22.1875
2006,SF,1409.1800899377108,-3.1091172643768883,-4.849625403344108,18.625
2006,BUF,1524.4401165019967,-0.310189029890705,2.1347727708831163,18.75
2006,NYJ,1531.9304272216305,0.21016615671835082,1.5561837644303362,19.75
2006,CAR,1509.605547643745,-3.8836321399282445,1.4157690776379364,16.875
2006,BAL,1683.7632687312287,1.4037859528149266,7.353423470029172,22.0625
2006,CHI,1608.2674495101262,4.688265175003127,2.97006961026664,26.6875
2006,MIN,1404.2515710999394,-3.3740058872679337,-0.32900386527742304,17.625
2006,CIN,1559.9083752438173,3.716245835553448,0.013394664984883904,23.3125
2006,SD,1737.435686347098,9.383081760082195,0.32656222510358396,30.75
2006,CLE,1343.9425331632635,-4.318426818933449,-1.2933745204220732,14.875
2006,KC,1574.0087956182526,0.3689831651786496,0.6017547312558396,20.6875
2006,GB,1496.0115025073885,-2.06677400666144,-1.9819529801460412,18.8125
2006,ATL,1420.1010228074147,-2.611059305126305,-0.17259323084821226,18.25
2006,JAX,1570.8129874114406,2.3975041912228954,4.4311136993145,23.1875
2006,IND,1657.0191748305292,6.399944681589081,-1.103097394029719,26.6875
2006,MIA,1483.3557906246594,-3.236028515482513,3.6725833607060903,16.25
2006,DET,1332.9319760358442,-1.6147933763526372,-4.246111113034824,19.0625
2006,TEN,1494.0121215276804,0.8215892908497918,-2.3417846098067203,20.25
2006,PHI,1570.1847223959685,3.033967193877849,0.1788956227001417,24.875
2006,WAS,1422.921081820406,-1.944249841924326,-1.9006788791653821,19.1875
2006,ARI,1407.4419416416188,-2.3273120726645766,-3.9172923081627147,19.625
2006,DEN,1588.9792847170672,-0.7149846729687558,1.9760071042698264,19.9375
2006,STL,1467.1018871832391,0.8889140129113545,-4.291413130580754,22.9375
2006,OAK,1276.4670942367436,-9.690008204648633,0.6622203750032205,10.5
2006,SEA,1517.148924474897,-1.3821482581509166,-1.6590063217033535,20.9375
2006,TB,1377.624351649754,-6.7529207460589555,-0.7295376280402884,13.1875
2006,NO,1527.7306135187819,4.6524796327160365,-0.746761683654436,25.8125
2006,HOU,1402.6010065507194,-3.138757276927118,-1.3344087039787988,16.6875
2006,DAL,1493.1509295716828,4.7107791332284865,-1.2399183806339886,26.5625
2006,NE,1675.5631025568446,3.955885659094201,5.527845951572392,24.0625
2006,PIT,1585.5149741175376,2.7089856035254134,0.414580888462129,22.0625
2007,NYG,1540.5585900040894,2.5038641753892787,0.30105364500841836,23.3125
2007,SF,1354.4289260369394,-9.099804352629768,-1.7426583102663367,13.6875
2007,BUF,1463.7774434361816,-5.316850910465127,1.2396615020063664,15.75
2007,NYJ,1415.089523768127,-3.863527556832175,0.19766057207973717,16.75
2007,CAR,1458.6739109018977,-5.249150588770996,-0.005639684595129432,16.6875
2007,BAL,1442.2784599432073,-4.60027060120747,-1.6192130455207616,17.1875
2007,CHI,1521.5417380348654,-0.2974568549262305,1.1927208616453449,20.875
2007,MIN,1510.5591666435505,1.2154702592392728,2.1738229381034633,22.8125
2007,CIN,1508.7682100128409,1.5592617137428004,-3.5721995842658107,23.75
2007,SD,1667.384590055257,4.0091322422511,4.098083211713582,25.75
2007,CLE,1521.751566465043,2.206300124248703,-2.962566905283288,25.125
2007,KC,1362.809631010657,-6.979089443184208,1.6537529289932067,14.125
2007,GB,1616.2868627640983,5.2412655166134785,3.0693014533962155,27.1875
2007,ATL,1337.9019521850728,-5.318092173502055,-4.451956834937042,16.1875
2007,JAX,1625.0506567986336,4.480648368148706,1.9537352736652764,25.6875
2007,IND,1709.7369582558579,6.228343397577479,5.072471027075957,28.125
2007,MIA,1299.068431128079,-3.9919277428175,-4.101478678762296,16.6875
2007,DET,1409.8181040062066,1.1787903241073254,-4.80011189898927,21.625
2007,TEN,1548.0159971089574,-2.6651414457525635,3.322877586460841,18.8125
2007,PHI,1568.9785292251859,0.01549846473254763,4.611179638725742,21.0
2007,WAS,1575.3490908388435,0.053149152538033755,3.8464170535297213,20.875
2007,ARI,1465.2580927505414,1.993841526774626,-5.2529339994893895,25.25
2007,DEN,1472.850767618915,-0.317510155598727,-3.5995999101181453,20.0
2007,STL,1344.509970409178,-5.894020662635551,-5.959499054661261,16.4375
2007,OAK,1342.8676120879788,-3.3606995771163213,-2.4473142185135743,17.6875
2007,SEA,1549.5240786786908,0.9935149183984815,1.1286398446231571,24.5625
2007,TB,1482.292425383285,-2.0419901537467826,3.486890282857435,20.875
2007,NO,1474.0844404738634,1.8839990273507567,-4.005220083556332,23.6875
2007,HOU,1531.1470729089565,2.3743010518942684,-2.357136929466989,23.6875
2007,DAL,1628.4661998811398,7.2033436432898,1.4702163708274882,28.4375
2007,NE,1825.4425451563359,14.826062935235102,3.9331032511756687,36.8125
2007,PIT,1585.7284560275273,1.028745377653709,4.125941696538008,24.5625
2008,NYG,1647.8271860269517,5.152905807188183,2.6971381976545867,26.6875
2008,SF,1429.579636115131,-2.586379980933251,-2.1415450008616985,21.1875
2008,BUF,1425.9920897935538,-2.4391046029458,-0.38572931786335396,21.0
2008,NYJ,1473.4582256343924,2.168477701230932,-1.6439087029777226,25.3125
2008,CAR,1587.7577659114722,2.6614884755231705,2.6270045931556543,25.875
2008,BAL,1645.01453917493,3.797161443765797,5.248911849985512,24.0625
2008,CHI,1535.2363667373218,0.9683048709652229,0.8875826195971896,23.4375
2008,MIN,1584.445910406128,1.0447176223005739,2.6004961250803578,23.6875
2008,CIN,1423.8732664287961,-6.649815727669578,-0.19354043457203243,12.75
2008,SD,1592.224020836208,4.723872137039961,0.06464550287087173,27.4375
2008,CLE,1383.082546006515,-5.066382030303992,0.430013926443625,14.5
2008,KC,1288.1616747993294,-3.65576246983923,-4.948171607779059,18.1875
2008,GB,1502.5504516340334,3.7961142133256476,-1.1935069822354412,26.1875
2008,ATL,1559.3803172083324,1.3043739698018548,2.3000559999531904,24.4375
2008,JAX,1441.522330298821,-2.0692783278563667,-0.5137746700573165,18.875
2008,IND,1693.532555497827,2.3428855660412724,3.5427331152430446,23.5625
2008,MIA,1545.3536110476794,-2.0324726384190988,1.8224109422892896,21.5625
2008,DET,1244.9680046571063,-3.901720872125536,-8.650618085786174,16.75
2008,TEN,1656.3588508109387,1.3402704309183968,6.922320091734045,23.4375
2008,PHI,1620.252813644509,4.3500615925792605,3.0013829724875976,26.0
2008,WAS,1495.2315734610452,-5.470108742761353,3.7591915210082205,16.5625
2008,ARI,1494.5314034781225,3.9524240427004917,-5.4878088505311196,26.6875
2008,DEN,1424.474758821991,0.7191113663349151,-6.040869415647144,23.125
2008,STL,1267.6794813383824,-7.517086838575093,-6.516897409031437,14.5
2008,OAK,1390.904255128445,-6.039168949840136,-0.9309747695295856,16.4375
2008,SEA,1411.2386914199476,-4.441697006528913,-2.5247654955373027,18.375
2008,TB,1480.5814377376366,-0.5064131790657915,2.647036573559152,22.5625
2008,NO,1522.6672001459258,6.416804367061973,-2.589021898412634,28.9375
2008,HOU,1507.210522483799,2.418826549722195,-3.0036486763399934,22.875
2008,DAL,1554.5981510347194,1.551767214099123,-1.0801693245445805,22.625
2008,NE,1659.288503879089,2.341094764250472,1.6285575304792232,25.625
2008,PIT,1671.021858400924,1.3247292320147004,7.665469080165034,21.6875
2009,NYG,1499.5255834866302,4.250246685500926,-4.3334002020909725,25.125
2009,SF,1495.3293172353035,-2.570906247107117,2.9382908404978987,20.625
2009,BUF,1467.1673209790779,-4.3763456338521936,2.371190142628591,16.125
2009,NYJ,1606.9858287991715,0.9282121406746189,6.893847464666719,21.75
2009,CAR,1604.7716481696675,-0.7302380068157762,4.0477519342368256,19.6875
2009,BAL,1591.5819751612999,2.487270167844101,4.668859907790618,24.4375
2009,CHI,1460.2378774964411,-1.640584511589527,-1.8089662816145196,20.4375
2009,MIN,1602.509738745944,6.325874622671466,0.7131489612437554,29.375
2009,CIN,1516.4357939530114,-2.3390013934119804,3.066117758299239,19.0625
2009,SD,1684.9760917291858,6.079084340220936,0.24205719454289376,28.375
2009,CLE,1402.5936117315396,-5.631760440350594,-2.157561348971196,15.3125
2009,KC,1348.077135554332,-2.3800453845434673,-5.546785954052572,18.375
2009,GB,1623.778807587643,6.052662179799579,1.1811129889601069,28.8125
2009,ATL,1561.0949782795271,2.367077680592789,2.0458217694583634,22.6875
2009,JAX,1409.225712768563,-3.567371417070737,-2.462953950715931,18.125
2009,IND,1652.8256641456,4.181503031494113,1.4804906335955275,26.0
2009,MIA,1478.6391504886362,2.568652608359668,-1.3233289605592373,22.5
2009,DET,1214.5832278179932,-4.780384237147767,-8.585870079570947,16.375
2009,TEN,1554.8865283085318,0.816223316369197,-3.3855432293423613,22.125
2009,PHI,1631.270281990251,5.344053600979668,0.1944941945340716,26.8125
2009,WAS,1396.8077001376907,-5.2046915651029595,0.8240295714378687,16.625
2009,ARI,1535.888892584004,0.30081604504861403,-0.23433075874908715,23.4375
2009,DEN,1448.4175513782739,-0.9627691623136833,1.2445475834109927,20.375
2009,STL,1222.6594353478886,-10.826495446349568,-5.35440243114274,10.9375
2009,OAK,1323.3897521600477,-8.178514407780291,-1.5476682502909078,12.3125
2009,SEA,1348.442601626052,-4.540817450454851,-3.9347877836643144,17.5
2009,TB,1393.6524511080845,-4.476633407081144,-1.2241336621069763,15.25
2009,NO,1644.189732534079,10.428858830299639,-0.5141165378483643,31.875
2009,HOU,1567.9037564759935,2.516133725877129,-0.5613492602567505,24.25
2009,DAL,1650.2657207030675,0.40560567120046936,6.229801920863469,22.5625
2009,NE,1643.1602561935933,6.162002498923183,4.104108411150577,26.6875
2009,PIT,1578.7258753228784,0.9922815651155603,0.7295274136593601,23.0
2010,NYG,1560.2149497950122,1.6051100462419292,0.3793341301527112,24.625
2010,SF,1442.083423835654,-4.18468475286772,-0.8620720678829116,19.0625
2010,BUF,1409.480046737136,-1.7318535799127046,-3.0896833283115086,17.6875
2010,NYJ,1620.799670173428,1.904302420949178,3.7811634719470586,22.9375
2010,CAR,1334.0135019569188,-8.525553969251812,-3.772177882659612,12.25
2010,BAL,1657.2040925026572,0.8010176130473279,5.078409117772593,22.3125
2010,CHI,1589.4279608194327,-0.6466692767717452,4.26820082399989,20.875
2010,MIN,1472.837097912842,-3.2463698857602807,1.4301895061124141,17.5625
2010,CIN,1428.6532949142213,0.22950965763844416,-1.852073196610652,20.125
2010,SD,1579.0046986279276,3.220698993073301,1.6428591893703262,27.5625
2010,CLE,1414.4633281647766,-3.3684717211478885,1.7408956508473628,16.9375
2010,KC,1483.697170302225,-1.223012094600634,0.9336880715304768,22.875
2010,GB,1652.1558630758464,2.772990732981144,7.249248465728648,24.25
2010,ATL,1658.9751520817247,3.6768706443183166,2.253172824424843,25.875
2010,JAX,1459.6012042238283,-1.0660416893060924,-3.1301618319748306,22.0625
2010,IND,1608.146613860669,3.6057395738064404,-0.8595872053630482,27.1875
2010,MIA,1468.6006686183819,-2.8736605861159945,2.6819334965560926,17.0625
2010,DET,1425.949085459709,2.1068230513335853,-0.6114893516655149,22.625
2010,TEN,1456.8279779997565,-0.8105091929067234,1.8080252647262034,22.25
2010,PHI,1598.2138778064848,5.021261284064991,-1.1097936667150197,27.4375
2010,WAS,1403.5589689840867,-3.171222187056248,-0.49684727358287106,18.875
2010,ARI,1332.7344872794847,-5.006397405540125,-6.452713830660901,18.0625
2010,DEN,1329.462965655439,-0.9636056599620011,-7.167086489306006,21.5
2010,STL,1372.0093194308208,-5.635544934997252,-0.1536562319128955,18.0625
2010,OAK,1507.2028623656413,2.3553274193425944,-1.8719844808913013,25.625
2010,SEA,1389.3006707672348,-3.4993900681922296,-4.9330368100550865,19.375
2010,TB,1530.1043090073185,-0.837147432548059,0.4984307656580148,21.3125
2010,NO,1603.403469983838,1.5358597460318746,0.8765661493661573,24.0
2010,HOU,1467.392979818898,1.7512594821746457,-3.4730416559692032,24.375
2010,DAL,1515.922071259091,2.3562866302358505,-4.441133328085645,24.625
2010,NE,1751.9540645745246,11.613496219926258,2.464716245283115,32.375
2010,PIT,1636.604152004994,2.233580921771628,7.189705458171101,23.4375
2011,NYG,1537.167449141628,2.831157931248791,-1.4805175155928894,24.625
2011,SF,1631.2915977881798,1.6082262884759864,6.228415226184106,23.75
2011,BUF,1412.2164992357173,1.0818210394970393,-4.273762568899866,23.25
2011,NYJ,1511.9328686463884,1.1208779578109236,-0.2663798587307832,23.5625
2011,CAR,1458.428709105518,2.432618092461274,-3.663136456106572,25.375
2011,BAL,1644.7439063103457,2.4477552264569375,3.3733572695781584,23.625
2011,CHI,1508.2910974030292,-1.322943768390667,2.8181434431569015,22.0625
2011,MIN,1376.8071472797226,-1.4785840001918893,-3.9818406800470356,21.25
2011,CIN,1512.7005077037122,0.6284014120566828,-0.11688643924139702,21.5
2011,SD,1557.9070644284122,2.5501807220712855,-1.6633156091999828,25.375
2011,CLE,1364.434680676641,-6.75990646170011,1.7156201666398194,13.625
2011,KC,1471.3840275768785,-9.512160651725196,1.9195918857818166,13.25
2011,GB,1736.0253919507193,10.821210735516157,-0.10044715097548991,35.0
2011,ATL,1604.739627050281,1.7777320084730233,1.5263213513078864,25.125
2011,JAX,1402.8213619519997,-6.593977305031955,1.351763034953908,15.1875
2011,IND,1363.5065853237415,-5.629675146921747,-4.956634656106319,15.1875
2011,MIA,1500.1158120485688,-2.079303491286934,2.975670969697754,20.5625
2011,DET,1545.7442957874655,6.467246639756398,-0.8016208998272575,29.625
2011,TEN,1489.886600442993,-1.9782434001339637,1.1632737120992616,20.3125
2011,PHI,1594.9033543029868,2.807304179221666,1.55837383041919,24.75
2011,WAS,1378.4448830315973,-4.079780047181445,0.10386878953644468,18.0
2011,ARI,1447.2260794300605,-1.6343847640421856,-0.4896106076312014,19.5
2011,DEN,1426.0981722129325,-3.3836130383478613,-1.565435161474331,19.3125
2011,STL,1276.2608534860226,-7.96204327684002,-2.0459267373219454,12.0625
2011,OAK,1467.1526791210508,0.15350804490325212,-4.751089342174949,22.4375
2011,SEA,1487.8872790535315,-0.6104584323759171,1.3017365385147068,20.0625
2011,TB,1320.8258130762667,-3.821551267590441,-6.282916675886794,17.9375
2011,NO,1698.8443108902188,10.020132126414936,0.7726430378772524,34.1875
2011,HOU,1555.5988256253954,1.3281855682145094,3.0905171600857457,23.8125
2011,DAL,1474.5510630544998,0.6330064439332178,0.8254033952815787,23.0625
2011,NE,1752.0515909738963,8.869062899803914,-0.07294604795950939,32.0625
2011,PIT,1650.0098658896027,-0.7318022645556632,5.787766596061792,20.3125
2012,NYG,1575.6497349759957,3.7951574995600685,2.010467834857838,26.8125
2012,SF,1660.8881858152263,3.1569999444452015,6.167499498320496,24.8125
2012,BUF,1417.4719554150279,-0.8624332539353646,-5.3449739931003695,21.5
2012,NYJ,1395.5416898506382,-4.7546751709450845,-0.7983018829607628,17.5625
2012,CAR,1523.653301525113,-0.44193160149457267,1.1386617031782387,22.3125
2012,BAL,1589.2159190256577,1.860313602487069,1.0178346682308592,24.875
2012,CHI,1546.5428949588538,0.8429475321023062,5.535563946099572,23.4375
2012,MIN,1562.2746659523893,1.4087852032031356,1.5644483743648054,23.6875
2012,CIN,1594.777371174279,1.2134521048515774,0.9809279217265908,24.4375
2012,SD,1484.8347014278286,-1.760145688748908,-0.2059691046104661,21.875
2012,CLE,1381.880708641361,-4.188918073989189,-0.6139007789844605,18.875
2012,KC,1280.7864234179226,-9.572511444767912,-3.426479657009564,13.1875
2012,GB,1665.1693096746683,4.485839830722159,2.1688031527133926,27.0625
2012,ATL,1647.4223961027574,1.9347113633836859,4.165380082837788,26.1875
2012,JAX,1273.82712708215,-7.483951162598245,-4.604133714341117,15.9375
2012,IND,1532.158962371337,-1.6844705606408636,-2.5612141983565904,22.3125
2012,MIA,1473.1689730891721,-5.146124382208537,2.7278959645993135,18.0
2012,DET,1400.6754026662468,1.8572230398762657,-4.225726156986194,23.25
2012,TEN,1435.9238011871112,-2.418817740808478,-6.856647351374883,20.625
2012,PHI,1347.8072088240278,-4.9834496518025,-3.457128758435353,17.5
2012,WAS,1552.532468604299,4.302139887657007,-1.1277986458235025,27.25
2012,ARI,1380.0547612294158,-4.720739653418237,1.3905140482700258,15.625
2012,DEN,1677.1329583519525,6.069702687848695,3.664904913012775,30.0625
2012,STL,1436.5197016101383,-2.102510823424699,2.114021912954365,18.6875
2012,OAK,1350.3119512976073,-4.30347459926048,-5.69831762296518,18.125
2012,SEA,1635.478833866577,4.086037470386753,7.172856782934746,25.75
2012,TB,1449.7416263848575,1.185213183544949,-1.207044190515271,24.3125
2012,NO,1548.4427201537828,6.120336058605906,-4.8266724466760325,28.8125
2012,HOU,1589.4583896904358,1.8099510136568708,1.5977624287314938,26.0
2012,DAL,1475.7646970814444,1.3065740499859075,-1.150513804761574,23.5
2012,NE,1740.8084735927011,11.481111127379911,0.5964587743385918,34.8125
2012,PIT,1534.0826849590287,-2.492341791654394,2.0908202997304253,21.0
2013,NYG,1487.0146129383882,-5.7741978226813,0.7956015995030326,18.375
2013,SF,1697.4166291424524,3.145549319195334,6.095909943935755,25.375
2013,BUF,1433.0147378820432,-1.2552225564614508,-1.76789673910367,21.1875
2013,NYJ,1446.6096542566434,-4.479947264158296,-1.2565731813404801,18.125
2013,CAR,1638.700524851078,0.42555318883441695,7.993609691628773,22.875
2013,BAL,1519.7977075646188,-4.503990971954863,1.4188985617850594,20.0
2013,CHI,1486.4916017180255,2.934393979866622,-6.5518467025825,27.8125
2013,MIN,1456.4935677819954,0.3306084980625647,-6.332404431747042,24.4375
2013,CIN,1633.9404984264752,2.3179303471800794,3.0043191267721854,26.875
2013,SD,1558.0470315839532,0.5391326125067204,2.028637079101981,24.75
2013,CLE,1333.057571505741,-4.433250773041289,-2.560436654082669,19.25
2013,KC,1507.151380751438,1.7489308637910397,4.106911951804097,26.875
2013,GB,1512.6124939064857,0.683420392050929,-3.321070667472101,26.0625
2013,ATL,1439.5184069421655,0.879965237054514,-3.7908922873004522,22.0625
