,season,team,wt_rating,projected_sos,line,over_odds,under_odds,line_adj,team_nick,team_color,team_color2,team_logo_espn,srs,observed_sos,wins,observed_sos_w_qb_adjs
18,2003,MIA,3.363297991200225,1.005367882445118,9.5,-145,115,9.615638844811707,Dolphins,#008E97,#F58220,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,-0.03666106926542786,0.3794307692004716,10,0.6770644651262855
19,2003,MIN,-0.700180563816085,-0.2656062512408825,8.0,-130,100,8.058842003669639,Vikings,#4F2683,#FFC62F,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,3.8783901154184397,-0.06496347073549913,9,-0.008992542365888867
20,2003,NE,2.027046209831337,1.3760632821361738,8.5,-160,130,8.666732478157819,Patriots,#002244,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,8.490531480867636,-0.3647288445696494,14,0.06560434082978397
21,2003,NO,0.4342708989356987,0.9004837532390568,8.0,-130,100,8.058842003669639,Saints,#D3BC8D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,-0.5679435459774317,-0.7200157257857122,8,-0.5707464169247077
22,2003,NYG,2.249255324777756,1.7288310031592986,8.5,-145,115,8.615638844811707,Giants,#0B2265,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,-6.583110861774957,1.0424359974725728,4,1.2885888387896445
23,2003,NYJ,2.6905876837899414,1.4445900394042912,9.0,-115,-115,9.0,Jets,#003F2D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,0.08702472757788554,0.25158891108200504,6,0.617714258963947
24,2003,OAK,2.5952201195039737,0.1843656224313048,9.5,-150,120,9.633247130926453,Raiders,#000000,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,-6.384515315312997,0.8352814174977767,4,1.394697507234844
25,2003,PHI,5.177465267436413,1.557634909221261,10.5,130,-160,10.33326752184218,Eagles,#004C54,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,6.864872116914634,-0.27402522204330043,12,-0.08863229076988237
26,2003,PIT,1.802930252901182,-0.6677780632283613,9.5,-150,120,9.633247130926453,Steelers,#000000,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,-0.6534042355999349,-0.13069969449789726,6,-0.0742259243709684
27,2003,SEA,-2.358470371691161,-1.2837301412762736,7.5,-180,140,7.708120121948799,Seahawks,#002244,#69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,2.965420403436176,-0.05292059494303375,10,0.019919797420132446
28,2003,SF,0.8758916009021587,-1.1158166441831414,9.5,115,-145,9.384361155188293,49ers,#AA0000,#B3995D,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,2.582805544187676,-0.008541383536775027,7,0.127466965203199
29,2003,TB,4.848675382663274,0.8355922080951956,10.5,-115,-115,10.5,Buccaneers,#A71930,#322F2B,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,-1.7579687495748264,0.3616919842263706,7,0.5339643703736834
30,2003,TEN,2.974283370183281,0.6459866418824165,9.5,-135,105,9.57848446288807,Titans,#002244,#4B92DB,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,4.422390473288407,-0.7178624100419828,12,-0.34172515742224896
31,2003,WAS,0.4365298524872334,1.6633428207678222,7.5,-150,120,7.633247130926452,Commanders,#5A1414,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,-0.3164807972535456,-0.059506175945042546,5,0.14298809818004862
32,2004,ARI,-4.956236108161247,-0.1165990052150082,5.5,-130,100,5.558842003669638,Cardinals,#97233F,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,-1.5321600493758856,-1.2731826563833837,6,-1.948479752550745
33,2004,ATL,0.4979295706133776,-1.0320251488409804,9.0,-110,-120,8.980566495048684,Falcons,#A71930,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,-0.07266000938068765,-1.7633318793837989,11,-1.4552677499885207
34,2004,BAL,2.5098696178388,1.0915770341502258,9.0,100,-130,8.941157996330363,Ravens,#241773,#9E7C0C,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,6.474736119586741,1.7846026643938724,9,2.3569680876429806
35,2004,BUF,-0.5469678727338626,0.6118818453799348,7.5,-115,-115,7.5,Bills,#00338D,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,5.833433483558014,1.0817500818483832,9,0.7769279274274657
36,2004,CAR,0.3313833835876124,-0.236074719060939,8.5,100,-130,8.441157996330363,Panthers,#0085CA,#000000,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,-1.4634829149114854,-0.9739643292819483,7,-0.4342806026943047
37,2004,CHI,-2.664937072141863,0.2265325047051387,6.5,-130,100,6.558842003669638,Bears,#0B162A,#C83803,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,-7.111016660048874,-2.134996567615442,5,-1.2440994988398735
38,2004,CIN,0.0242238033928369,1.187382903189504,7.5,-115,-115,7.5,Bengals,#FB4F14,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,0.4232293140459375,1.9974951709332236,8,1.6312004682393955
39,2004,CLE,-0.9016435737136594,0.4809908324374767,7.5,120,-150,7.366752869073549,Browns,#FF3C00,#311D00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,-5.607105522098496,3.742722675026852,4,3.4424729430661296
40,2004,DAL,1.7699484786933295,0.2343585465189702,9.0,-115,-115,9.0,Cowboys,#002244,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,-2.9767984870940563,-0.07878755760008668,6,0.4723509473978572
41,2004,DEN,1.4298102513519884,-0.1565974511234032,9.0,-115,-115,9.0,Broncos,#002244,#FB4F14,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,4.76743570508274,-0.3072928576987861,10,0.3778864869220451
42,2004,DET,-2.649745228202529,0.2406688760513781,6.5,-130,100,6.558842003669638,Lions,#0076B6,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,-2.338865555751622,-1.3197159552067739,6,-0.47603845269736283
43,2004,GB,2.2859280519700005,0.0554118804476338,9.5,115,-145,9.384361155188293,Packers,#203731,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,1.8537661427840306,-2.158057313660228,10,-1.223555449126143
44,2004,HOU,-2.692062143339509,0.4262524124306197,6.5,100,-130,6.441157996330362,Texans,#03202F,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,-1.8671977687845414,-0.6254403755162397,7,0.9380460879356596
45,2004,IND,4.146936709462215,0.0043947172402108,10.5,120,-150,10.366752869073547,Colts,#002C5F,#a5acaf,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,10.563621142039079,-0.10044442256443481,12,0.4094077139600024
46,2004,JAX,-0.8740884474589344,0.1168485185666808,7.5,-140,110,7.59739983454946,Jaguars,#006778,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,1.8579662220461397,0.19256092113683232,9,1.4361834183759297
47,2004,KC,3.239135627956909,-0.1066926298640827,10.0,100,-130,9.941157996330364,Chiefs,#E31837,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,1.6872429088545073,1.3956055626634303,7,2.062888134692893
48,2004,LAC,-6.514271129750268,0.6794660534395078,4.5,110,-140,4.40260016545054,Chargers,#007BC7,#ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,6.894498978751456,-0.7650650905426976,12,0.18335960856912248
49,2004,LAR,2.117544709549669,-0.2256894510270519,9.5,110,-140,9.40260016545054,Rams,#003594,#FFD100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,-5.65954026595448,0.1624678580284879,8,0.3930106586819247
50,2004,MIA,2.8593494059402214,0.5574800575287531,9.5,110,-140,9.40260016545054,Dolphins,#008E97,#F58220,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,-4.1932543965864255,2.2788659056858447,4,2.2240755273377064
51,2004,MIN,0.8607092210713359,0.0634083568927038,8.5,-140,110,8.59739983454946,Vikings,#4F2683,#FFC62F,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,0.4713657775858415,-1.0274458028201707,8,-0.3238766509431285
52,2004,NE,4.7908314848532285,0.530944655431094,10.5,100,-130,10.441157996330364,Patriots,#002244,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,11.479048388104092,1.4849681128801062,14,1.2487226509835958
53,2004,NO,-1.4007731509854329,-0.2642504261684549,7.5,-115,-115,7.5,Saints,#D3BC8D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,-1.4905745602663167,-1.7357367832441601,8,-1.3844871029331391
54,2004,NYG,-3.206587191595593,0.5948792183045266,6.0,-135,105,6.078484462888071,Giants,#0B2265,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,-2.4744340442371575,-0.2085014263990123,6,0.3577175684962952
55,2004,NYJ,1.2740700938487826,-0.0664855213501565,9.0,120,-150,8.866752869073549,Jets,#003F2D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,5.60817240137249,2.2125147084050587,10,1.8610987174969358
56,2004,OAK,-1.120442891114669,-0.076919658268809,7.5,-130,100,7.558842003669638,Raiders,#000000,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,-6.952466607353923,1.9086225515441488,5,2.817303569155877
57,2004,PHI,4.2598540306610095,0.0932762299402732,10.5,100,-130,10.441157996330364,Eagles,#004C54,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,9.675393577754155,-1.5951781324592802,13,-1.2430392387424145
58,2004,PIT,-0.3951205171928866,0.8684130712796411,7.5,100,-130,7.441157996330362,Steelers,#000000,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,7.353851654381827,1.3817983628436097,15,1.2883531241253838
59,2004,SEA,1.127207205446506,-0.3465925369433031,9.0,100,-130,8.941157996330363,Seahawks,#002244,#69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,0.20510804300895807,-1.7227617737085512,9,-1.689137604189667
60,2004,SF,-5.58970624179192,0.2510308678638916,5.0,-130,100,5.058842003669638,49ers,#AA0000,#B3995D,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,-13.618882265413088,-0.06810186352458503,2,-0.17432860488727364
61,2004,TB,0.8748340748255539,-0.7906921054924367,9.0,-130,100,9.05884200366964,Buccaneers,#A71930,#322F2B,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,-5.394719392921272,-1.4338421271689172,5,-0.9325413180378876
62,2004,TEN,2.517864361803664,-0.0680417326374059,9.5,-130,100,9.55884200366964,Titans,#002244,#4B92DB,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,-10.067369749780541,0.5956636984526918,5,1.6537469012002461
63,2004,WAS,1.4237423543447916,5.267322332243307e-05,9.0,100,-130,8.941157996330363,Commanders,#5A1414,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,-2.328341608997162,-0.9277913590640247,6,-0.5715578549938845
64,2005,ARI,-2.6387788705526463,-0.7824281522182939,7.0,-150,120,7.133247130926452,Cardinals,#97233F,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,-4.855267219342849,-0.28900119105595534,5,-0.29181208261529823
65,2005,ATL,2.851098182568477,0.5946428387496591,9.5,110,-140,9.40260016545054,Falcons,#A71930,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,-0.3001079099382758,-1.9380554027149322,8,-1.8959149369617818
66,2005,BAL,3.248344528017248,-0.0432193188340346,10.0,105,-135,9.92151553711193,Ravens,#241773,#9E7C0C,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,-3.374635326665397,1.0438542441437437,6,1.2560766343032341
67,2005,BUF,0.945036734297221,1.0676391276921555,8.0,-135,105,8.07848446288807,Bills,#00338D,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,-4.842758392904149,-1.236641633849947,5,-0.8555081088703314
68,2005,CAR,1.798679836749283,0.1734764296052788,9.0,-130,100,9.05884200366964,Panthers,#0085CA,#000000,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,2.6499404950965233,-2.248794605789473,11,-2.781840959119195
69,2005,CHI,-2.431371213059132,-0.2949830534864314,7.0,100,-130,6.941157996330362,Bears,#0B162A,#C83803,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,5.316378833474614,-1.3083730750068474,11,-1.2991731261793544
70,2005,CIN,0.0306018878459816,0.266394966786278,8.0,-115,-115,8.0,Bengals,#FB4F14,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,3.8222484745529055,0.5621973658341559,11,0.7846602690393674
71,2005,CLE,-5.6766031195606645,0.5404268177165268,5.0,115,-145,4.884361155188292,Browns,#FF3C00,#311D00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,-3.829969859835587,0.613390490242988,6,0.7515790835048065
72,2005,DAL,-0.1749019210917569,-0.0962845686566192,8.0,-140,110,8.09739983454946,Cowboys,#002244,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,5.211121253767039,1.5065134276350223,9,1.753817111318696
73,2005,DEN,1.935485705483548,1.1231205379802622,8.5,-140,110,8.59739983454946,Broncos,#002244,#FB4F14,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,11.175502680557535,1.3403014790362093,13,1.6416653337633638
74,2005,DET,-0.3044422387924491,-0.1632575888867066,8.0,-130,100,8.058842003669639,Lions,#0076B6,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,-4.02056894582244,0.18073472125667822,5,-0.023574406631213685
75,2005,GB,-0.0668341360449369,0.3597601006416339,8.0,110,-140,7.90260016545054,Packers,#203731,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,-4.074124208240452,0.5991781275569158,4,0.3325622023112575
76,2005,HOU,-1.3728241382928383,-0.0885324915920611,7.5,100,-130,7.441157996330362,Texans,#03202F,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,-9.782403720320403,0.14995519123682116,2,0.7804306694818386
77,2005,IND,5.795574313669298,-0.7143130060004037,11.5,-110,-120,11.480566495048684,Colts,#002C5F,#a5acaf,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,14.916855275853084,-1.3637704037448697,14,-1.0931631804265647
78,2005,JAX,0.4516623258959821,-0.223989755214568,8.5,-115,-115,8.5,Jaguars,#006778,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,5.641409038538349,-0.9195724173456942,12,-0.8130257686384089
79,2005,KC,2.2889189591664123,0.7638020622473988,9.0,-115,-115,9.0,Chiefs,#E31837,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,6.180535932411161,1.3750367247327109,10,2.128835125702611
80,2005,LAC,1.3548512245173678,1.5108308456103288,8.0,-130,100,8.058842003669639,Chargers,#007BC7,#ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,10.779293886031217,2.2784333954609677,9,3.1128975942664807
81,2005,LAR,-1.0572619488452113,-1.037151779872912,8.0,-150,120,8.133247130926451,Rams,#003594,#FFD100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,-5.562390328907358,-0.7407569701373645,6,-0.8775140820113168
82,2005,MIA,-3.4501981443630263,1.137247039168456,5.5,-165,135,5.682680791917193,Dolphins,#008E97,#F58220,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,-7.330420826414955,-1.642492823994701,9,-1.1277978287707655
83,2005,MIN,1.2624213486283289,-0.4241724519950958,9.0,-135,105,9.07848446288807,Vikings,#4F2683,#FFC62F,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,-0.32052020733306147,0.17597813074133636,9,-0.14418484549246044
84,2005,NE,6.203413142337057,1.0406123932189757,11.0,110,-140,10.90260016545054,Patriots,#002244,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,0.3578075742523178,-0.20341741413382958,10,-0.27791611619981654
85,2005,NO,-0.6807279497305126,0.4183454882344612,7.5,-125,-105,7.5390015095058915,Saints,#D3BC8D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,-11.143403525046317,-0.7731392376215913,3,-1.2481273604443246
86,2005,NYG,-2.797329477691864,0.1744848634772055,6.5,-120,-110,6.519433504951315,Giants,#0B2265,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,8.515220964864584,0.48737042906389166,11,0.27643481128463787
87,2005,NYJ,2.7801266983976163,1.1533922012021116,9.0,-125,-105,9.03900150950589,Jets,#003F2D,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,-9.626999563510939,-0.6140356578805182,4,-0.2060994623092976
88,2005,OAK,-0.3457465621026526,0.6133388040498016,7.5,-145,115,7.615638844811708,Raiders,#000000,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,-4.238633618786685,1.9446386863426055,4,2.6528315511923894
89,2005,PHI,5.636917866584876,-0.7421353890807793,11.5,-110,-120,11.480566495048684,Eagles,#004C54,#A5ACAF,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,-0.9011369340005116,2.2337312994281,6,2.3188299034386763
90,2005,PIT,2.9465285003926365,0.1721734323048706,9.5,-150,120,9.633247130926453,Steelers,#000000,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,8.608991082353393,0.13930207037147224,11,0.5358728022121593
91,2005,SEA,0.3929005797191927,-1.080761430466855,9.0,100,-130,8.941157996330363,Seahawks,#002244,#69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,5.841293693474673,-1.7454016722238113,13,-1.7850437104937258
92,2005,SF,-7.705955785911953,-0.5096812444789954,4.5,100,-130,4.441157996330362,49ers,#AA0000,#B3995D,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,-11.110764143031403,0.6561829030585844,4,0.7949596787133424
93,2005,TB,-1.844794495873872,0.231319134800113,7.0,-115,-115,7.0,Buccaneers,#A71930,#322F2B,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,-0.6434048535091501,-2.4665012646777766,11,-2.726556636157593
94,2005,TEN,-3.342362304585878,-0.2817089958010132,6.5,-115,-115,6.5,Titans,#002244,#4B92DB,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,-8.298714750012422,-0.064988704637152,4,0.24821136901949908
95,2005,WAS,-1.469190387861412,-0.2951487169910272,7.5,-115,-115,7.5,Commanders,#5A1414,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,5.0212772575030575,2.2681437886723117,10,1.8510833759365877
96,2006,ARI,-1.4143800968907132,-0.9157673777612336,8.0,110,-130,7.917741547358556,Cardinals,#97233F,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,-6.280767561688079,-1.971535328751569,5,-2.1868175651325705
97,2006,ATL,1.2450180975467904,1.4108598437229936,8.0,-135,115,8.101343163976072,Falcons,#A71930,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,-4.298438688992564,-1.5223844192129934,7,-1.5217518207273875
98,2006,BAL,0.9491276500709264,1.1449925560073273,8.0,-130,110,8.082258452641444,Ravens,#241773,#9E7C0C,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,9.038490863773202,-0.7145931135510881,13,-0.7577464196550002
99,2006,BUF,-3.349762059964433,-0.6263261001220423,7.0,165,-185,6.739666844016773,Bills,#00338D,#C60C30,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,3.201040668795738,3.237173767747522,7,3.6551695834124383
100,2006,CAR,4.320138311335127,1.057554131315761,10.0,-110,-110,10.0,Panthers,#0085CA,#000000,https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png,-0.1762700440037749,-1.601276053489816,8,-1.3178597348918744
101,2006,CHI,-0.0353331351255256,-1.8302556963829495,9.0,-160,140,9.187158624621205,Bears,#0B162A,#C83803,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,9.957009954711884,-2.499567168200863,13,-2.749999950429701
102,2006,CIN,3.3208929290410296,1.908480704286932,9.0,-105,-115,8.979197523912388,Bengals,#FB4F14,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,2.756877627042696,0.34960258841188124,8,0.6317420272099789
103,2006,CLE,-1.3068225319809708,1.3629896272226487,6.5,-175,155,6.732343874727438,Browns,#FF3C00,#311D00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,-6.6336235093904365,0.5340944918055951,4,0.8553500178356482
104,2006,DAL,3.273576412872062,0.8711101331648186,9.5,-110,-110,9.5,Cowboys,#002244,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,5.431812700251147,-1.7773071983097048,9,-1.2971419410196814
105,2006,DEN,4.113864034755877,0.732111446374413,10.0,-110,-110,10.0,Broncos,#002244,#FB4F14,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,0.8548578338174229,-0.26951834084092324,9,-0.09446149388193381
106,2006,DET,-3.756692075588929,-1.3436771119032782,7.0,120,-140,6.880273256106698,Lions,#0076B6,#B0B7BC,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,-10.54908047471911,0.7426011400364052,3,0.6084167424592584
107,2006,GB,-5.128431984597532,-1.4346324108106627,6.0,-160,140,6.187158624621205,Packers,#203731,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,-3.8713037798537053,-0.049325161621102565,8,0.09118952519590551
108,2006,HOU,-4.379532581256365,0.6207995571563654,5.5,-130,110,5.582258452641444,Texans,#03202F,#A71930,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,-2.7282765771054454,2.200882602743998,6,2.5026745490258975
109,2006,IND,6.278732520929705,0.0095640224561457,11.5,110,-130,11.417741547358556,Colts,#002C5F,#a5acaf,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,5.577859110648195,2.788075507830142,12,2.495955928899231
110,2006,JAX,1.9658463646451887,0.5951117930776983,9.0,110,-130,8.917741547358556,Jaguars,#006778,#000000,https://a.espncdn.com/i/teamlogos/nfl/500/jax.png,8.431962888679296,1.796299713929937,8,2.186423632683008
111,2006,KC,2.7652882346215826,0.4998426815251731,9.5,110,-130,9.417741547358556,Chiefs,#E31837,#FFB612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,-1.1729494486633207,-0.357274193562024,9,-0.6126679720501851
112,2006,LAC,1.2426650712461893,0.0310525086622566,9.0,130,-150,8.845418601241777,Chargers,#007BC7,#ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,9.20086580038427,-1.5301232399426539,14,-1.9436157144279003
113,2006,LAR,-2.9330876185595045,-0.5714427874234866,7.0,110,-130,6.917741547358556,Rams,#003594,#FFD100,https://a.espncdn.com/i/teamlogos/nfl/500/lar.png,-4.174477047195748,-2.611078398989871,8,-3.0770756580903527
114,2006,MIA,0.8658714485737079,-0.7791580224483352,9.0,-135,115,9.101343163976072,Dolphins,#008E97,#F58220,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,1.202462324045493,2.6934024384822233,6,2.558820277708581
115,2006,MIN,-1.740635524859186,-1.4411980306153482,8.0,-120,100,8.041760414295156,Vikings,#4F2683,#FFC62F,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,-2.176053843087608,-0.8002444539896532,6,-0.9142585984164355
